#name	ra	dec	pileup_flag	photflux_aper_b	photflux_aper_h	photflux_aper_m	photflux_aper_s	photflux_aper_u	photflux_aper_w	flux_aper_b	flux_aper_h	flux_aper_m	flux_aper_s	flux_aper_u	flux_aper_w	photflux_aper_avg_b	photflux_aper_avg_h	photflux_aper_avg_m	photflux_aper_avg_s	photflux_aper_avg_u	photflux_aper_avg_w	flux_aper_avg_b	flux_aper_avg_h	flux_aper_avg_m	flux_aper_avg_s	flux_aper_avg_u	flux_aper_avg_w	flux_powlaw_aper_b	flux_powlaw_aper_h	flux_powlaw_aper_m	flux_powlaw_aper_s	flux_powlaw_aper_u	flux_powlaw_aper_w	flux_bb_aper_b	flux_bb_aper_h	flux_bb_aper_m	flux_bb_aper_s	flux_bb_aper_u	flux_bb_aper_w	flux_brems_aper_b	flux_brems_aper_h	flux_brems_aper_m	flux_brems_aper_s	flux_brems_aper_u	flux_brems_aper_w	flux_apec_aper_b	flux_apec_aper_h	flux_apec_aper_m	flux_apec_aper_s	flux_apec_aper_u	flux_apec_aper_w	flux_powlaw	powlaw_gamma	powlaw_nh	powlaw_ampl	powlaw_stat	flux_bb	bb_kt	bb_nh	bb_ampl	bb_stat	flux_brems	brems_kt	brems_nh	brems_norm	brems_stat	flux_apec	apec_kt	apec_abund	apec_z	apec_nh	apec_norm	hard_hm	var_inter_hard_prob_hs	var_inter_hard_sigma_hs	hard_ms	var_inter_hard_prob_ms	var_inter_hard_sigma_ms	ks_intra_prob_b	ks_intra_prob_h	ks_intra_prob_m	ks_intra_prob_s	ks_intra_prob_u	ks_intra_prob_w
 2CXO J180351.4-213707	 18 03 51.44	-21 37 07.23	FALSE	1.238e-05	6.552e-06	2.496e-06	7.239e-07	0.000e+00	         	5.352e-14	4.659e-14	6.342e-15	1.083e-15	         	         	1.238e-05	6.552e-06	2.496e-06	7.239e-07	0.000e+00	         	5.352e-14	4.659e-14	6.342e-15	1.083e-15	         	         	5.358e-14	4.576e-14	6.491e-15	9.506e-16	         	         	5.047e-14	3.869e-14	6.651e-15	7.817e-16	         	         	4.964e-14	4.225e-14	6.523e-15	9.333e-16	         	         	6.363e-14	5.189e-14	6.631e-15	9.366e-16	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	   0.4522	         	         	   0.5534	         	         	    0.758	    0.692	    0.282	    0.517	         	         
 2CXO J180839.3-202439	 18 08 39.32	-20 24 39.63	FALSE	6.646e-04	5.844e-04	1.207e-05	1.036e-06	2.130e-06	         	5.188e-12	5.240e-12	3.536e-14	1.624e-15	1.711e-15	         	         	         	1.591e-05	1.816e-06	2.127e-06	         	6.158e-12	         	4.706e-14	2.219e-15	1.526e-15	         	2.972e-12	4.095e-12	3.159e-14	1.399e-15	7.794e-19	         	2.767e-12	3.455e-12	3.242e-14	1.120e-15	4.143e-20	         	2.746e-12	3.779e-12	3.175e-14	1.371e-15	4.542e-19	         	3.528e-12	4.649e-12	3.232e-14	1.379e-15	3.278e-19	         	4.666e-12	    1.856	    699.3	 0.003615	    1.057	4.552e-12	    1.345	    453.2	0.0002778	    1.301	4.666e-12	    10.90	    645.5	 0.002981	    1.083	         	         	         	         	         	         	   0.9594	    0.995	 0.005318	   0.8407	    0.997	   0.2060	    0.341	    0.335	    0.969	    0.836	    0.619	         
 2CXO J180943.1-191738	 18 09 43.13	-19 17 38.23	FALSE	2.248e-05	9.120e-06	4.759e-06	3.322e-06	0.000e+00	         	9.080e-14	7.490e-14	1.214e-14	5.126e-15	         	         	2.248e-05	9.120e-06	4.759e-06	3.322e-06	0.000e+00	         	9.080e-14	7.490e-14	1.214e-14	5.126e-15	         	         	1.041e-13	6.453e-14	1.248e-14	4.053e-15	         	         	9.555e-14	5.436e-14	1.275e-14	3.070e-15	         	         	9.601e-14	5.954e-14	1.254e-14	3.949e-15	         	         	1.230e-13	7.329e-14	1.276e-14	3.959e-15	         	         	7.871e-14	    1.239	    27.98	1.206e-05	    0.305	6.526e-14	   0.9527	1.894e-05	8.780e-06	    1.198	8.313e-14	    100.0	    27.17	2.962e-05	    0.314	         	         	         	         	         	         	   0.3136	         	         	   0.1761	         	         	    0.159	    0.609	    0.956	    0.424	         	         
 2CXO J180950.2-233222	 18 09 50.26	-23 32 22.86	FALSE	4.202e-05	1.008e-05	1.031e-05	1.135e-05	2.102e-05	         	9.005e-14	6.024e-14	2.003e-14	1.201e-14	0.000e+00	         	4.232e-05	9.034e-06	1.081e-05	1.081e-05	7.351e-06	         	7.722e-14	4.885e-14	2.013e-14	1.115e-14	0.000e+00	         	9.901e-14	5.529e-14	2.148e-14	1.235e-14	         	         	1.025e-13	4.851e-14	2.244e-14	1.042e-14	         	         	9.437e-14	5.191e-14	2.163e-14	1.194e-14	         	         	1.164e-13	6.163e-14	2.194e-14	1.165e-14	         	         	7.958e-14	    2.099	    27.29	2.950e-05	    0.939	6.083e-14	   0.6113	1.321e-06	4.579e-05	    2.779	7.926e-14	    4.632	    13.72	2.619e-05	    1.105	         	         	         	         	         	         	  -0.0087	    0.642	   0.1502	  -0.0525	    0.677	   0.1238	    0.241	    0.963	    0.353	    0.997	         	         
 2CXO J181129.2-192527	 18 11 29.25	-19 25 27.20	FALSE	2.179e-04	1.630e-04	2.126e-05	1.637e-06	6.501e-06	         	1.433e-12	1.399e-12	5.722e-14	2.714e-15	9.780e-15	         	2.134e-04	1.591e-04	2.111e-05	1.745e-06	         	         	         	         	         	         	         	         	9.780e-13	1.149e-12	5.539e-14	1.893e-15	5.310e-19	         	9.072e-13	9.702e-13	5.640e-14	1.476e-15	2.807e-20	         	9.046e-13	1.061e-12	5.561e-14	1.847e-15	3.090e-19	         	1.155e-12	1.303e-12	5.650e-14	1.846e-15	2.227e-19	         	1.320e-12	    1.010	    205.7	0.0001912	    1.050	1.273e-12	    1.528	    113.3	3.783e-05	    1.259	1.281e-12	    100.0	    238.8	0.0006638	    1.129	         	         	         	         	         	         	   0.7695	    0.914	   0.1148	   0.8570	    0.919	   0.9213	    0.809	    0.793	    0.969	    0.939	    0.912	         
 2CXO J181635.9+451033	 18 16 35.91	+45 10 33.98	FALSE	1.373e-06	0.000e+00	3.200e-07	6.273e-07	2.988e-06	         	2.404e-15	0.000e+00	8.452e-16	1.137e-15	2.869e-16	         	1.373e-06	0.000e+00	3.200e-07	6.273e-07	2.988e-06	         	2.404e-15	0.000e+00	8.452e-16	1.137e-15	2.869e-16	         	3.533e-15	         	7.781e-16	1.174e-15	         	         	4.036e-15	         	8.048e-16	9.786e-16	         	         	3.442e-15	         	7.825e-16	1.127e-15	         	         	4.187e-15	         	7.897e-16	1.098e-15	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	  -0.9744	         	         	  -0.3610	         	         	    0.887	         	    0.008	    0.937	         	         
 2CXO J182431.9-245211	 18 24 32.00	-24 52 11.01	FALSE	8.130e-05	3.484e-05	1.641e-05	1.242e-05	4.308e-06	         	3.144e-13	2.597e-13	4.102e-14	2.020e-14	2.891e-15	         	8.184e-05	3.460e-05	1.655e-05	1.257e-05	3.478e-06	         	3.089e-13	2.553e-13	4.139e-14	2.033e-14	2.508e-15	         	2.097e-13	2.288e-13	4.028e-14	2.047e-14	1.404e-15	         	2.468e-13	1.971e-13	4.180e-14	1.858e-14	5.064e-16	         	2.052e-13	2.124e-13	4.053e-14	2.005e-14	1.272e-15	         	2.577e-13	2.572e-13	4.094e-14	1.986e-14	1.210e-15	         	2.845e-13	    1.164	    21.83	3.710e-05	    0.868	2.469e-13	   0.9680	1.522e-07	2.920e-05	    1.658	2.779e-13	    100.0	    23.81	9.879e-05	    0.882	         	         	         	         	         	         	   0.3598	    0.522	  0.07264	   0.1387	    0.004	  0.02667	    0.986	    0.733	    0.915	    0.873	    0.855	         
 2CXO J182432.4-245208	 18 24 32.50	-24 52 08.14	FALSE	1.559e-04	5.706e-05	3.440e-05	2.829e-05	9.085e-06	         	5.282e-13	4.056e-13	8.578e-14	4.570e-14	1.052e-14	         	1.221e-04	4.412e-05	2.705e-05	2.202e-05	5.527e-06	         	4.229e-13	3.213e-13	6.683e-14	3.562e-14	3.843e-15	         	4.023e-13	3.748e-13	8.448e-14	4.664e-14	2.966e-15	         	4.733e-13	3.228e-13	8.766e-14	4.232e-14	1.070e-15	         	3.935e-13	3.478e-13	8.501e-14	4.568e-14	2.688e-15	         	4.943e-13	4.214e-13	8.586e-14	4.523e-14	2.556e-15	         	4.707e-13	    1.554	    28.08	9.918e-05	    1.054	4.017e-13	   0.8110	2.031e-07	9.293e-05	    2.240	4.662e-13	    12.49	    23.57	0.0001274	    1.055	         	         	         	         	         	         	   0.2473	    0.819	  0.04689	   0.0962	    0.696	   0.5826	    1.000	    1.000	    1.000	    1.000	    0.982	         
 2CXO J183452.1-084556	 18 34 52.13	-08 45 56.09	FALSE	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	         	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	         	4.485e-05	4.001e-05	1.316e-07	1.388e-07	0.000e+00	         	3.375e-13	3.671e-13	3.579e-16	1.986e-16	0.000e+00	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	    0.055	 0.002848	         	    0.538	   0.9897	    1.000	    1.000	         	         	         	         
 2CXO J183613.7+592530	 18 36 13.70	+59 25 30.08	FALSE	1.336e-05	1.477e-06	1.633e-06	6.228e-06	3.489e-05	         	2.568e-14	1.135e-14	4.253e-15	1.047e-14	2.827e-14	         	1.336e-05	1.477e-06	1.633e-06	6.228e-06	3.489e-05	         	2.568e-14	1.135e-14	4.253e-15	1.047e-14	2.827e-14	         	2.782e-14	9.570e-15	3.938e-15	1.010e-14	2.008e-14	         	3.675e-14	8.264e-15	4.109e-15	9.561e-15	1.340e-14	         	2.802e-14	8.889e-15	3.966e-15	9.990e-15	1.898e-14	         	3.518e-14	1.075e-14	4.003e-15	9.964e-15	1.874e-14	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	  -0.0437	         	         	  -0.5871	         	         	    0.379	    0.417	    0.123	    0.813	    0.871	         
 2CXO J184119.3-045610	 18 41 19.32	-04 56 10.95	FALSE	3.167e-04	2.217e-04	4.042e-05	2.104e-06	7.044e-07	         	2.249e-12	2.162e-12	1.120e-13	3.309e-15	3.873e-16	         	3.260e-04	2.304e-04	4.012e-05	2.294e-06	1.440e-06	         	2.301e-12	2.217e-12	1.099e-13	3.745e-15	8.960e-16	         	1.526e-12	1.584e-12	1.075e-13	2.610e-15	         	         	1.385e-12	1.329e-12	1.098e-13	1.896e-15	         	         	1.403e-12	1.460e-12	1.080e-13	2.534e-15	         	         	1.804e-12	1.803e-12	1.100e-13	2.542e-15	         	         	1.707e-12	    1.104	    175.0	0.0002760	    1.769	1.611e-12	    1.479	    86.81	5.205e-05	    2.475	1.677e-12	    100.0	    188.2	0.0008195	    1.804	         	         	         	         	         	         	   0.6921	    0.383	 0.001761	   0.9007	    0.580	  0.01647	    0.764	    0.274	    0.829	    0.715	    0.118	         
 2CXO J184624.9-025830	 18 46 24.94	-02 58 30.04	 TRUE	1.001e-03	7.868e-04	7.234e-05	3.655e-06	7.748e-06	         	6.927e-12	6.801e-12	2.035e-13	6.334e-15	2.264e-14	         	         	         	5.190e-05	2.607e-06	5.306e-06	         	         	         	1.451e-13	4.391e-15	5.717e-15	         	4.852e-12	5.626e-12	1.911e-13	4.074e-15	9.709e-20	         	4.383e-12	4.724e-12	1.945e-13	2.862e-15	5.145e-21	         	4.464e-12	5.187e-12	1.919e-13	3.939e-15	5.664e-20	         	5.720e-12	6.401e-12	1.954e-13	3.940e-15	4.086e-20	         	6.158e-12	    1.494	    338.0	 0.002068	    1.358	5.886e-12	    1.331	    200.9	0.0003028	    2.192	6.177e-12	    29.09	    319.1	 0.002865	    1.400	         	         	         	         	         	         	   0.8320	    0.163	 0.002975	   0.9044	    0.437	  0.06215	    0.856	    0.848	    0.832	    0.947	    0.915	         
 2CXO J184901.6-000117	 18 49 01.62	-00 01 17.58	FALSE	2.599e-04	2.178e-04	1.010e-05	1.046e-06	4.241e-06	         	1.981e-12	1.996e-12	2.804e-14	1.988e-15	8.210e-15	         	2.599e-04	2.178e-04	1.010e-05	1.046e-06	4.241e-06	7.802e-05	1.981e-12	1.996e-12	2.804e-14	1.988e-15	8.210e-15	1.868e-13	1.206e-12	1.531e-12	2.625e-14	1.140e-15	         	         	1.100e-12	1.290e-12	2.669e-14	8.372e-16	         	         	1.112e-12	1.413e-12	2.635e-14	1.107e-15	         	         	1.420e-12	1.739e-12	2.681e-14	1.104e-15	         	         	1.723e-12	    0.991	    380.5	0.0002873	    0.871	1.687e-12	    1.747	    234.2	3.760e-05	    0.985	1.708e-12	    100.0	    434.4	 0.001055	    0.907	         	         	         	         	         	         	   0.9119	         	         	   0.8120	         	         	    0.526	    0.624	    0.779	    0.118	         	    0.868
 2CXO J185650.9+024547	 18 56 50.91	+02 45 47.83	FALSE	5.515e-06	3.779e-06	1.781e-07	0.000e+00	0.000e+00	         	3.053e-14	3.054e-14	5.627e-16	0.000e+00	0.000e+00	         	5.533e-06	3.682e-06	1.890e-07	0.000e+00	0.000e+00	         	3.011e-14	3.004e-14	6.379e-16	0.000e+00	0.000e+00	         	2.284e-14	2.781e-14	         	         	         	         	2.106e-14	2.398e-14	         	         	         	         	2.129e-14	2.598e-14	         	         	         	         	2.656e-14	3.130e-14	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	   0.9132	         	         	   0.9994	         	         	    0.705	    0.442	         	         	         	         
 2CXO J190714.3+091919	 19 07 14.32	+09 19 19.68	 TRUE	6.452e-04	3.660e-04	7.371e-05	5.951e-06	1.346e-05	         	3.211e-12	3.040e-12	2.174e-13	1.461e-14	3.983e-14	         	6.128e-04	3.410e-04	7.825e-05	6.141e-06	1.153e-05	         	2.966e-12	2.769e-12	2.287e-13	1.209e-14	1.397e-14	         	2.510e-12	2.648e-12	2.087e-13	6.560e-15	8.072e-19	         	2.371e-12	2.291e-12	2.178e-13	5.230e-15	4.276e-20	         	2.345e-12	2.475e-12	2.102e-13	6.404e-15	4.752e-19	         	2.939e-12	2.975e-12	2.147e-13	6.456e-15	3.335e-19	         	2.706e-12	    1.677	    220.3	 0.001036	    1.445	2.552e-12	    1.207	    101.7	0.0001669	    2.290	2.721e-12	    16.13	    196.4	 0.001106	    1.519	         	         	         	         	         	         	   0.6646	    0.608	 0.007857	   0.8507	    0.009	 0.005813	    0.609	    0.377	    0.761	    0.591	    0.294	         
 2CXO J190947.4-374414	 19 09 47.45	-37 44 14.33	FALSE	6.611e-06	0.000e+00	1.055e-06	3.784e-06	2.724e-06	         	8.904e-15	0.000e+00	2.497e-15	6.126e-15	1.466e-15	         	6.611e-06	0.000e+00	1.055e-06	3.784e-06	2.724e-06	         	8.904e-15	0.000e+00	2.497e-15	6.126e-15	1.466e-15	         	1.552e-14	         	2.555e-15	6.473e-15	         	         	1.895e-14	         	2.654e-15	5.811e-15	         	         	1.534e-14	         	2.571e-15	6.320e-15	         	         	1.906e-14	         	2.596e-15	6.243e-15	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	  -0.9994	         	         	  -0.5709	         	         	    0.315	         	    0.615	    0.064	         	         
 2CXO J191052.4-595905	 19 10 52.41	-59 59 05.68	FALSE	1.297e-06	0.000e+00	2.695e-07	7.129e-07	1.270e-06	         	1.656e-15	0.000e+00	6.563e-16	1.210e-15	6.430e-16	         	1.862e-06	1.266e-07	2.197e-07	9.584e-07	8.701e-07	         	2.889e-15	1.012e-15	5.354e-16	1.530e-15	4.770e-16	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	  -0.9994	    0.953	   0.2765	  -0.4685	    0.703	   0.1000	    0.924	         	         	    0.800	         	         
 2CXO J191105.5-600059	 19 11 05.54	-60 00 59.76	FALSE	1.034e-06	8.059e-08	1.484e-07	4.979e-07	3.139e-07	         	1.481e-15	0.000e+00	3.094e-16	8.730e-16	0.000e+00	         	1.034e-06	8.059e-08	1.484e-07	4.979e-07	3.139e-07	         	1.481e-15	0.000e+00	3.094e-16	8.730e-16	0.000e+00	         	2.175e-15	         	3.563e-16	8.056e-16	         	         	2.837e-15	         	3.716e-16	7.578e-16	         	         	2.183e-15	         	3.588e-16	7.955e-16	         	         	2.743e-15	         	3.623e-16	7.925e-16	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	  -0.1924	    0.758	   0.2221	  -0.5447	    0.666	   0.2065	    0.147	         	    0.699	    0.223	         	         
 2CXO J191142.6-595826	 19 11 42.66	-59 58 26.59	FALSE	9.311e-07	2.314e-07	8.894e-08	4.713e-07	1.331e-06	         	1.151e-14	1.117e-14	0.000e+00	8.852e-16	0.000e+00	         	9.311e-07	2.314e-07	8.894e-08	4.713e-07	1.331e-06	         	1.151e-14	1.117e-14	0.000e+00	8.852e-16	0.000e+00	         	         	         	         	8.040e-16	         	         	         	         	         	7.140e-16	         	         	         	         	         	7.831e-16	         	         	         	         	         	7.726e-16	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	   0.6259	         	         	  -0.6996	         	         	         	         	         	    0.959	         	         
 2CXO J193030.1+185214	 19 30 30.13	+18 52 14.14	FALSE	1.912e-04	1.305e-04	2.526e-05	3.302e-06	2.681e-06	         	1.116e-12	1.062e-12	6.688e-14	5.140e-15	4.387e-15	         	1.912e-04	1.305e-04	2.526e-05	3.302e-06	2.681e-06	         	1.116e-12	1.062e-12	6.688e-14	5.140e-15	4.387e-15	         	8.138e-13	9.020e-13	6.516e-14	4.330e-15	1.557e-18	         	7.684e-13	7.635e-13	6.677e-14	3.586e-15	8.260e-20	         	7.547e-13	8.333e-13	6.548e-14	4.254e-15	9.066e-19	         	9.658e-13	1.022e-12	6.657e-14	4.262e-15	6.534e-19	         	1.032e-12	    1.043	    140.1	0.0001455	    0.936	9.854e-13	    1.411	    67.07	3.582e-05	    1.158	9.990e-13	    100.0	    161.6	0.0004736	    0.992	         	         	         	         	         	         	   0.6758	    0.240	 0.008854	   0.7683	    0.254	  0.03989	    0.951	    0.739	    0.947	    0.985	    0.977	         
 2CXO J193213.9+105932	 19 32 14.00	+10 59 32.72	FALSE	8.279e-05	9.497e-06	1.751e-05	3.341e-05	2.121e-05	         	1.483e-13	5.135e-14	4.204e-14	5.566e-14	2.741e-14	         	8.532e-05	1.006e-05	1.765e-05	3.389e-05	2.033e-05	         	1.560e-13	5.594e-14	4.268e-14	5.709e-14	1.468e-14	         	2.378e-13	6.229e-14	4.306e-14	5.144e-14	4.861e-15	         	2.653e-13	5.351e-14	4.463e-14	4.773e-14	8.630e-16	         	2.292e-13	5.777e-14	4.332e-14	5.075e-14	4.029e-15	         	2.908e-13	7.010e-14	4.385e-14	5.052e-14	3.544e-15	         	1.315e-13	    2.969	    24.12	8.347e-05	    1.360	1.026e-13	   0.3540	1.807e-06	0.0007004	    2.347	1.268e-13	    1.588	    7.621	7.901e-05	    1.455	         	         	         	         	         	         	  -0.2973	    0.377	  0.01647	  -0.3123	    0.024	0.0009340	    0.602	    0.971	    0.220	    0.727	    0.801	         
 2CXO J193938.5+213459	 19 39 38.56	+21 34 59.39	FALSE	3.492e-05	2.226e-05	5.663e-06	6.206e-07	1.031e-06	         	1.831e-13	1.687e-13	1.378e-14	9.185e-16	2.453e-16	         	3.492e-05	2.226e-05	5.663e-06	6.206e-07	1.031e-06	         	1.831e-13	1.687e-13	1.378e-14	9.185e-16	2.453e-16	         	1.341e-13	1.437e-13	1.368e-14	7.844e-16	         	         	1.288e-13	1.219e-13	1.404e-14	6.715e-16	         	         	1.248e-13	1.328e-13	1.375e-14	7.727e-16	         	         	1.597e-13	1.626e-13	1.397e-14	7.755e-16	         	         	1.525e-13	    1.150	    121.0	2.497e-05	    1.310	1.404e-13	    1.307	    53.76	6.726e-06	    1.795	1.525e-13	    100.0	    128.0	6.922e-05	    1.330	         	         	         	         	         	         	   0.5946	         	         	   0.8020	         	         	    0.195	    0.680	    0.971	    0.742	         	         
 2CXO J195258.2+325240	 19 52 58.21	+32 52 40.70	FALSE	8.072e-04	2.543e-04	1.740e-04	1.549e-04	2.504e-05	         	2.426e-12	1.774e-12	4.329e-13	2.426e-13	1.679e-14	         	8.072e-04	2.543e-04	1.740e-04	1.549e-04	2.504e-05	         	2.426e-12	1.774e-12	4.329e-13	2.426e-13	1.679e-14	         	2.788e-12	1.717e-12	4.392e-13	2.312e-13	1.922e-15	         	2.886e-12	1.465e-12	4.549e-13	2.154e-13	1.296e-16	         	2.633e-12	1.589e-12	4.420e-13	2.297e-13	1.226e-15	         	3.378e-12	1.939e-12	4.483e-13	2.311e-13	9.227e-16	         	2.288e-12	    1.669	    27.49	0.0005442	    1.125	1.913e-12	   0.7451	3.632e-07	0.0006143	    3.759	2.264e-12	    8.681	    22.09	0.0006388	    1.155	         	         	         	         	         	         	   0.1874	         	         	   0.0587	         	         	    0.186	    0.382	    0.023	    0.116	    0.918	         
 2CXO J195840.0+284554	 19 58 40.04	+28 45 54.49	FALSE	1.570e-05	0.000e+00	5.271e-06	7.752e-06	         	         	7.818e-15	         	4.284e-15	3.752e-15	         	         	1.570e-05	0.000e+00	5.271e-06	7.752e-06	         	         	7.818e-15	         	4.284e-15	3.752e-15	         	         	1.816e-14	         	4.685e-15	2.840e-15	         	         	1.767e-14	         	4.884e-15	2.379e-15	         	         	1.707e-14	         	4.718e-15	2.776e-15	         	         	2.131e-14	         	4.802e-15	2.772e-15	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	  -0.9994	         	         	  -0.2498	         	         	    0.334	         	    0.177	    0.041	         	         
 2CXO J195936.7+204814	 19 59 36.75	+20 48 14.86	FALSE	1.932e-05	4.034e-06	3.868e-06	6.760e-06	4.036e-06	         	5.019e-14	2.999e-14	9.307e-15	1.136e-14	2.128e-15	         	2.005e-05	4.031e-06	3.993e-06	6.814e-06	3.504e-06	         	5.039e-14	2.992e-14	9.597e-15	1.128e-14	1.849e-15	         	5.472e-14	2.645e-14	9.507e-15	1.057e-14	9.118e-16	         	6.144e-14	2.274e-14	9.848e-15	9.711e-15	1.814e-16	         	5.286e-14	2.453e-14	9.564e-15	1.040e-14	7.696e-16	         	6.684e-14	2.975e-14	9.675e-15	1.032e-14	6.874e-16	         	4.181e-14	    1.933	    8.809	1.089e-05	    1.305	2.545e-14	   0.4218	2.261e-07	8.345e-05	    3.536	3.873e-14	    5.210	   0.8507	1.107e-05	    1.464	         	         	         	         	         	         	   0.0200	    0.033	 0.002625	  -0.2711	    0.495	  0.03873	    0.872	    0.701	    0.835	    0.368	    0.979	         
 2CXO J201722.6+060305	 20 17 22.69	+06 03 05.35	FALSE	5.602e-06	0.000e+00	1.397e-06	2.768e-06	0.000e+00	         	1.013e-14	0.000e+00	3.362e-15	5.882e-15	         	         	5.602e-06	0.000e+00	1.397e-06	2.768e-06	0.000e+00	         	1.013e-14	0.000e+00	3.362e-15	5.882e-15	         	         	1.461e-14	         	3.413e-15	4.789e-15	         	         	1.686e-14	         	3.534e-15	4.168e-15	         	         	1.425e-14	         	3.433e-15	4.642e-15	         	         	1.766e-14	         	3.467e-15	4.557e-15	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	  -0.9994	         	         	  -0.3498	         	         	    0.398	         	    0.399	    0.394	         	         
 2CXO J201755.8+362507	 20 17 55.82	+36 25 07.74	FALSE	4.739e-06	1.564e-06	9.816e-07	1.147e-06	0.000e+00	         	1.991e-14	1.662e-14	2.306e-15	1.689e-15	         	         	4.739e-06	1.564e-06	9.816e-07	1.147e-06	0.000e+00	         	1.991e-14	1.662e-14	2.306e-15	1.689e-15	         	         	1.776e-14	1.143e-14	2.743e-15	         	         	         	1.700e-14	9.925e-15	2.844e-15	         	         	         	1.666e-14	1.070e-14	2.760e-15	         	         	         	2.074e-14	1.280e-14	2.812e-15	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	   0.2561	         	         	  -0.2024	         	         	    0.760	    0.953	    0.189	         	         	         
 2CXO J202105.4+365104	 20 21 05.47	+36 51 04.63	FALSE	3.824e-05	7.391e-06	8.383e-06	1.234e-05	6.577e-07	         	9.220e-14	5.415e-14	1.973e-14	1.947e-14	9.645e-17	         	3.824e-05	7.391e-06	8.383e-06	1.234e-05	6.577e-07	         	9.220e-14	5.415e-14	1.973e-14	1.947e-14	9.645e-17	         	1.537e-13	5.047e-14	2.140e-14	1.674e-14	         	         	1.483e-13	4.284e-14	2.199e-14	1.446e-14	         	         	1.431e-13	4.665e-14	2.151e-14	1.650e-14	         	         	1.831e-13	5.711e-14	2.186e-14	1.654e-14	         	         	6.821e-14	    2.664	    32.09	4.074e-05	    1.433	4.400e-14	   0.3590	    8.067	0.0003396	    2.530	6.579e-14	    2.189	    16.57	3.498e-05	    1.803	         	         	         	         	         	         	  -0.0625	    0.346	  0.03429	  -0.1911	    0.398	  0.06817	    0.607	    0.491	    0.646	    0.403	         	         
2CXO J202105.4+365104X	 20 21 05.41	+36 51 04.04	     	         	         	         	         	         	         	         	         	         	         	         	         	1.183e-04	5.541e-05	2.516e-05	1.049e-05	7.695e-07	         	4.783e-13	3.980e-13	6.342e-14	1.618e-14	0.000e+00	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         
 2CXO J202221.6+384214	 20 22 21.68	+38 42 14.95	FALSE	5.948e-05	4.210e-05	7.508e-06	5.848e-07	8.329e-07	         	3.660e-13	3.540e-13	1.991e-14	9.139e-16	4.736e-16	         	5.948e-05	4.210e-05	7.508e-06	5.848e-07	8.329e-07	         	3.660e-13	3.540e-13	1.991e-14	9.139e-16	4.736e-16	         	2.613e-13	2.946e-13	1.953e-14	7.524e-16	         	         	2.445e-13	2.490e-13	1.998e-14	6.075e-16	         	         	2.418e-13	2.721e-13	1.962e-14	7.374e-16	         	         	3.097e-13	3.341e-13	1.995e-14	7.396e-16	         	         	3.227e-13	    0.968	    155.9	4.241e-05	    0.967	3.105e-13	    1.502	    80.01	9.564e-06	    1.132	3.144e-13	    100.0	    187.5	0.0001541	    1.042	         	         	         	         	         	         	   0.6983	         	         	   0.8557	         	         	    0.728	    0.598	    0.766	    0.237	         	         
 2CXO J203213.1+412724	 20 32 13.14	+41 27 24.27	FALSE	1.414e-05	4.845e-06	2.950e-06	2.389e-06	         	         	6.448e-14	5.069e-14	7.974e-15	2.304e-15	         	         	8.543e-06	3.145e-06	1.873e-06	9.592e-07	         	         	         	         	         	         	         	         	5.699e-14	         	8.471e-15	2.221e-15	         	         	5.289e-14	         	8.734e-15	1.703e-15	         	         	5.305e-14	         	8.518e-15	2.157e-15	         	         	6.672e-14	         	8.693e-15	2.153e-15	         	         	5.393e-14	    2.210	    23.93	2.145e-05	    1.487	4.052e-14	   0.5303	2.390e-06	5.370e-05	    2.171	5.207e-14	    3.480	    10.41	1.946e-05	    1.595	         	         	         	         	         	         	   0.2311	    0.992	   0.2804	   0.0800	    0.782	   0.3822	    0.988	    0.805	    0.990	    0.545	         	         
